 i'm have let slip what with the baby and not sure could even half right now;worry
 must get mum still and have;happiness
 was studying computing this changing plant science next year;hate
 press bottom the underscore for;enthusiasm
 the rest the week less than 2.5 hours long;sadness
 damn wanna see the only saw like minutes;hate
 you've never seen its ass movie;surprise
 staying there until only going with;neutral
 i'm the same but with remember gasping when they used song chuck was like;neutral
 it's star wars i'm gonna have get the out;worry
 don't really have much opinion her either it's just night rip;neutral
 just listening back its not working;sadness
 yes really that time day;love
 are you the people the street waiting are brooke;worry
 hey happy day for had great gift will tickets see ere;love
 jordan gonna all know busy and know probably but please don't leave;neutral
 have now officially resigned myself never knowing what;sadness
 i'm not having good can cheer with even will;sadness
 off bed with fingers and toes and everything crossed pick hope well and got back jon;worry
 ready for the next from love;love
 please wish your wife evelyn happy mother's day for and tell her hope that she has wonderful her;happiness
 your guess i'm addicted;love
 the from your show some;worry
 can turn back make you didn't hurt your knee and then you can come mine and never;neutral
 they can for the most part they come;happiness
 happy mothers day but that from though;love
 long they hold your wine without;neutral
 good morning you're feeling design your thanks for that phrase;happiness
 who are the please think but could wrong have been number;worry
 well expecting you for dinner for have good night;love
 you might also want include never wear that;hate
 guess there must lots fans texas;neutral
 didn't think anyone caught that;worry
 teach some chinese lessons free have look;empty
 and yet get then won passes their carpet the premiere still wit them;relief
 don't feel like having only supported;happiness
 lucky break gonna classes starts;neutral
 have you you with lovely sister;neutral
 thanks for the answer had been wondering the whole week;neutral
 was gonna you but says you're not following after all i've;relief
 okay makes sense start the preparations now then;worry
 you guys have showroom them out the quite cool lamps and the wife impressed;enthusiasm
 yeah guess does sound bit odd he's saying really quickly;surprise
 when hit bottom there only one way;enthusiasm
 also has dense treatment and continuation based which not there good have both;happiness
 yeah bit overheating bit and the;hate
 i'm honestly incredibly upset couldn't make would have lost whole travel day and just;sadness
 excuse what time going;neutral
 will make note case anyone else runs into the same;relief
 you are like the rest this miserable bank;worry
 yea gonna make for tea need get some bread with;neutral
 happy birthday ride the wedding see you guys soon you play here;happiness
 did walk looks amazing;happiness
 good men watch the flicks and just this good flick far it's called because said;happiness
 phillip hasn't completely finished but goes and right;fun
 that just the way was brought;fun
 agree think though can take point off and liverpool beat man city are happy days;happiness
 you never follow sad;sadness
 can you guys adopt are always doing fun y'all take trips arkansas;sadness
 those books did you read the;relief
 thanks for the show for absence glad you liked and;happiness
 don't know but they aren't worth only people actually showed;fun
 don't mean sound like overgrown age but i'm still not bad but still;happiness
